Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole
"PP","Prix à la Production","256","Luxembourg","5539","Indice des prix à la production (2014-2016 = 100)","71","Seigle","2017","2017","7021","Valeur annuel","","106","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","256","Luxembourg","5539","Indice des prix à la production (2014-2016 = 100)","97","Triticale","2017","2017","7021","Valeur annuel","","104","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","256","Luxembourg","5539","Indice des prix à la production (2014-2016 = 100)","1814","Céréales Secondaires, tot","2017","2017","7021","Valeur annuel","","101","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","154","Macédoine du Nord","5530","Prix à la Production (LCU/tonne)","75","Avoine","2017","2017","7021","Valeur annuel","LCU","13276","","Donnée officielle"
"PP","Prix à la Production","154","Macédoine du Nord","5530","Prix à la Production (LCU/tonne)","56","Maïs","2017","2017","7021","Valeur annuel","LCU","9348","","Donnée officielle"
"PP","Prix à la Production","154","Macédoine du Nord","5530","Prix à la Production (LCU/tonne)","44","Orge","2017","2017","7021","Valeur annuel","LCU","9218","","Donnée officielle"
"PP","Prix à la Production","154","Macédoine du Nord","5530","Prix à la Production (LCU/tonne)","71","Seigle","2017","2017","7021","Valeur annuel","LCU","8138","","Donnée officielle"
"PP","Prix à la Production","154","Macédoine du Nord","5531","Prix à la Production (SLC/tonne)","75","Avoine","2017","2017","7021","Valeur annuel","SLC","13276","","Donnée officielle"
"PP","Prix à la Production","154","Macédoine du Nord","5531","Prix à la Production (SLC/tonne)","56","Maïs","2017","2017","7021","Valeur annuel","SLC","9348","","Donnée officielle"
"PP","Prix à la Production","154","Macédoine du Nord","5531","Prix à la Production (SLC/tonne)","44","Orge","2017","2017","7021","Valeur annuel","SLC","9218","","Donnée officielle"
"PP","Prix à la Production","154","Macédoine du Nord","5531","Prix à la Production (SLC/tonne)","71","Seigle","2017","2017","7021","Valeur annuel","SLC","8138","","Donnée officielle"
"PP","Prix à la Production","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","75","Avoine","2017","2017","7021","Valeur annuel","USD","243","","Donnée officielle"
"PP","Prix à la Production","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","56","Maïs","2017","2017","7021","Valeur annuel","USD","171","","Donnée officielle"
"PP","Prix à la Production","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","44","Orge","2017","2017","7021","Valeur annuel","USD","169","","Donnée officielle"
"PP","Prix à la Production","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","71","Seigle","2017","2017","7021","Valeur annuel","USD","149","","Donnée officielle"
"PP","Prix à la Production","154","Macédoine du Nord","5539","Indice des prix à la production (2014-2016 = 100)","75","Avoine","2017","2017","7021","Valeur annuel","","95","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","154","Macédoine du Nord","5539","Indice des prix à la production (2014-2016 = 100)","56","Maïs","2017","2017","7021","Valeur annuel","","89","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","154","Macédoine du Nord","5539","Indice des prix à la production (2014-2016 = 100)","79","Mils","2017","2017","7021","Valeur annuel","","98","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","154","Macédoine du Nord","5539","Indice des prix à la production (2014-2016 = 100)","44","Orge","2017","2017","7021","Valeur annuel","","94","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","154","Macédoine du Nord","5539","Indice des prix à la production (2014-2016 = 100)","71","Seigle","2017","2017","7021","Valeur annuel","","76","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","154","Macédoine du Nord","5539","Indice des prix à la production (2014-2016 = 100)","83","Sorgho","2017","2017","7021","Valeur annuel","","98","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","154","Macédoine du Nord","5539","Indice des prix à la production (2014-2016 = 100)","1814","Céréales Secondaires, tot","2017","2017","7021","Valeur annuel","","91","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","129","Madagascar","5539","Indice des prix à la production (2014-2016 = 100)","108","Ceréales nda","2017","2017","7021","Valeur annuel","","112","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","129","Madagascar","5539","Indice des prix à la production (2014-2016 = 100)","497","Citrons et limes","2017","2017","7021","Valeur annuel","","112","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","129","Madagascar","5539","Indice des prix à la production (2014-2016 = 100)","56","Maïs","2017","2017","7021","Valeur annuel","","112","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","129","Madagascar","5539","Indice des prix à la production (2014-2016 = 100)","490","Oranges","2017","2017","7021","Valeur annuel","","112","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","129","Madagascar","5539","Indice des prix à la production (2014-2016 = 100)","507","Pamplemousses et pomelos","2017","2017","7021","Valeur annuel","","112","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","129","Madagascar","5539","Indice des prix à la production (2014-2016 = 100)","83","Sorgho","2017","2017","7021","Valeur annuel","","112","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","129","Madagascar","5539","Indice des prix à la production (2014-2016 = 100)","1804","Agrumes, total","2017","2017","7021","Valeur annuel","","112","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","129","Madagascar","5539","Indice des prix à la production (2014-2016 = 100)","1814","Céréales Secondaires, tot","2017","2017","7021","Valeur annuel","","112","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","131","Malaisie","5530","Prix à la Production (LCU/tonne)","497","Citrons et limes","2017","2017","7021","Valeur annuel","LCU","2890","","Donnée officielle"
"PP","Prix à la Production","131","Malaisie","5530","Prix à la Production (LCU/tonne)","507","Pamplemousses et pomelos","2017","2017","7021","Valeur annuel","LCU","2205","","Donnée officielle"
"PP","Prix à la Production","131","Malaisie","5531","Prix à la Production (SLC/tonne)","497","Citrons et limes","2017","2017","7021","Valeur annuel","SLC","2890","","Donnée officielle"
"PP","Prix à la Production","131","Malaisie","5531","Prix à la Production (SLC/tonne)","507","Pamplemousses et pomelos","2017","2017","7021","Valeur annuel","SLC","2205","","Donnée officielle"
"PP","Prix à la Production","131","Malaisie","5532","Prix à la Production (USD/tonne)","497","Citrons et limes","2017","2017","7021","Valeur annuel","USD","672","","Donnée officielle"
"PP","Prix à la Production","131","Malaisie","5532","Prix à la Production (USD/tonne)","507","Pamplemousses et pomelos","2017","2017","7021","Valeur annuel","USD","513","","Donnée officielle"
"PP","Prix à la Production","131","Malaisie","5539","Indice des prix à la production (2014-2016 = 100)","497","Citrons et limes","2017","2017","7021","Valeur annuel","","90","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","131","Malaisie","5539","Indice des prix à la production (2014-2016 = 100)","512","Fruits, agrumes nda","2017","2017","7021","Valeur annuel","","99","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","131","Malaisie","5539","Indice des prix à la production (2014-2016 = 100)","56","Maïs","2017","2017","7021","Valeur annuel","","108","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","131","Malaisie","5539","Indice des prix à la production (2014-2016 = 100)","490","Oranges","2017","2017","7021","Valeur annuel","","119","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","131","Malaisie","5539","Indice des prix à la production (2014-2016 = 100)","507","Pamplemousses et pomelos","2017","2017","7021","Valeur annuel","","103","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","131","Malaisie","5539","Indice des prix à la production (2014-2016 = 100)","495","Tangerines, mandarines, clémentines, satsumas","2017","2017","7021","Valeur annuel","","99","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","131","Malaisie","5539","Indice des prix à la production (2014-2016 = 100)","1804","Agrumes, total","2017","2017","7021","Valeur annuel","","106","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","131","Malaisie","5539","Indice des prix à la production (2014-2016 = 100)","1814","Céréales Secondaires, tot","2017","2017","7021","Valeur annuel","","108","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","130","Malawi","5530","Prix à la Production (LCU/tonne)","56","Maïs","2017","2017","7021","Valeur annuel","LCU","129376","","Donnée officielle"
"PP","Prix à la Production","130","Malawi","5530","Prix à la Production (LCU/tonne)","79","Mils","2017","2017","7021","Valeur annuel","LCU","660417","","Donnée officielle"
"PP","Prix à la Production","130","Malawi","5530","Prix à la Production (LCU/tonne)","83","Sorgho","2017","2017","7021","Valeur annuel","LCU","389658","","Donnée officielle"
"PP","Prix à la Production","130","Malawi","5531","Prix à la Production (SLC/tonne)","56","Maïs","2017","2017","7021","Valeur annuel","SLC","129376","","Donnée officielle"
"PP","Prix à la Production","130","Malawi","5531","Prix à la Production (SLC/tonne)","79","Mils","2017","2017","7021","Valeur annuel","SLC","660417","","Donnée officielle"
"PP","Prix à la Production","130","Malawi","5531","Prix à la Production (SLC/tonne)","83","Sorgho","2017","2017","7021","Valeur annuel","SLC","389658","","Donnée officielle"
"PP","Prix à la Production","130","Malawi","5532","Prix à la Production (USD/tonne)","56","Maïs","2017","2017","7021","Valeur annuel","USD","177","","Donnée officielle"
"PP","Prix à la Production","130","Malawi","5532","Prix à la Production (USD/tonne)","79","Mils","2017","2017","7021","Valeur annuel","USD","904","","Donnée officielle"
"PP","Prix à la Production","130","Malawi","5532","Prix à la Production (USD/tonne)","83","Sorgho","2017","2017","7021","Valeur annuel","USD","534","","Donnée officielle"
"PP","Prix à la Production","130","Malawi","5539","Indice des prix à la production (2014-2016 = 100)","512","Fruits, agrumes nda","2017","2017","7021","Valeur annuel","","98","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","130","Malawi","5539","Indice des prix à la production (2014-2016 = 100)","56","Maïs","2017","2017","7021","Valeur annuel","","90","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","130","Malawi","5539","Indice des prix à la production (2014-2016 = 100)","79","Mils","2017","2017","7021","Valeur annuel","","172","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","130","Malawi","5539","Indice des prix à la production (2014-2016 = 100)","83","Sorgho","2017","2017","7021","Valeur annuel","","119","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","130","Malawi","5539","Indice des prix à la production (2014-2016 = 100)","1804","Agrumes, total","2017","2017","7021","Valeur annuel","","98","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","130","Malawi","5539","Indice des prix à la production (2014-2016 = 100)","1814","Céréales Secondaires, tot","2017","2017","7021","Valeur annuel","","93","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","133","Mali","5530","Prix à la Production (LCU/tonne)","497","Citrons et limes","2017","2017","7021","Valeur annuel","LCU","380690","","Donnée officielle"
"PP","Prix à la Production","133","Mali","5530","Prix à la Production (LCU/tonne)","94","Fonio","2017","2017","7021","Valeur annuel","LCU","453000","","Donnée officielle"
